他性格放纵。 4.334067663045715
我鼻子痒痒. 5.687122458154441
小心得肺炎。 4.690843130735857
你会滑冰吗? 5.973365046453111
多难看的脸! 2.8426192862106276
蝌蚪有尾巴。 9.883907807371362
他汗流浃背. 8.006531338302665
汽车在外头。 3.1620438106774458
我操作机器。 3.371984315693929
她出身高贵. 3.4659077962284
他满心欢喜。 3.681193890614125
他不懂是非. 2.257356980289309
铅是重金属. 4.5626319524794425
她很有头脑。 3.1206330280274273
她泪眼模糊. 6.355220957168747
他精于品味。 3.4862895991535225
指引方向的神 2.7504801432296375
雨季已来临。 4.649804525277986
我不想打架. 2.5193056724596232
决议被搁置。 6.228111828175123
议会解散了。 3.1309294985087703
他绝非学者。 3.185055285988625
他情绪激动。 4.294494723208047
人群散开了. 2.685214864150737
他五官端正。 4.982351739602258
把塞子拔掉. 5.999201949686594
这狮子吼叫。 5.672857675992155
他眼皮肿了. 3.8349090006419573
我浑身哆嗦. 8.410162566204821
喇叭吹响了. 7.761393657523378
我有些恶心. 2.3213177358533414
锅炉爆炸了。 6.70321490966332
他喜欢自夸。 4.7103689473197505
我打算娶她。 4.807238501835997
梅花是王牌. 4.531058855792779
她很会刺绣. 5.443565813120202
拍那只苍蝇. 7.202420567194469
我浑身疼痛. 5.844242256897246
他睡眠不足. 4.2270820528566375
他肌肉发达。 4.345512410145076
她正在揉面。 4.293577336878499
猫很爱清洁. 5.587729496084194
她面色苍白. 5.046507582001354
别忘了锁门。 4.570420511346725
他还清了债。 3.0014485313926826
改过不嫌迟。 4.577795211261638
他浑身湿透。 6.358443311471227
他满腔怒火。 6.104523022001892
底层很潮湿。 6.221143851681482
他倚著门柱. 7.111779291627631
他说话谨慎。 5.442006573882189
他终身残废. 5.403981141150396
他终生贫穷。 5.121571674650006
瓶盖没拧正。 7.03076150850897
他称霸天下。 3.8405251484797773
氢极易爆炸。 7.7111060658783686
你明白了吗？ 2.632664457016361
他拷打犯人。 5.149630519435526
船触礁沉没。 7.9714081979239495
玩得开心点。 3.1262551996901493
他没有风度。 2.0269818424014687
建立一个朝代 3.0691780496593495
比分是四平. 2.6923256636150654
他是近视眼。 2.733391053253129
我会留意的。 1.2231493444742085
别想收买我。 2.9868650772720216
我爱好集邮. 3.4465918215183535
消息走漏了。 4.440672866561258
地心引力定律 3.2325717272209005
不流血的政变 2.132787648068735
提案通过了。 2.413854275527136
危险逼近他。 5.393409926426841
有分寸的善意 2.743051626050864
表演很高超。 3.612863930943888
他埋头读书. 5.2697778539117195
此合同无效. 3.23103225953583
她假装沉着。 4.957235722114582
他怒火中烧. 4.755993462267654
已达成和解. 2.6467335806072683
我无能为力。 1.3755428582812783
调停调解争端 5.333390405901007
烦躁不安的人 3.0182953551598075
不恰当的举动 2.636353706169558
水能溶解盐. 5.573836640629949
他沉默寡言。 6.855601049163756
狗有敏锐的觉 4.510286648934006
他不辞而别。 3.188146890760059
她指甲鲜红. 5.6143183702116914
变形形状扭曲 6.345996407411327
我职掌财务。 4.432179492282465
丁香盛开着。 5.273666083820544
她不辞而别。 3.686897456797439
人皆有一死. 2.8383926659854453
他投掷很好. 4.565198310494374
她向我眨眼。 4.894886927521796
他被拘留了。 4.15358400434161
可触摸的肿瘤 5.4287834914524
他手法卑鄙。 5.953289869951703
没人理睬他。 4.116917806542503
她生来即哑. 4.586576315367886
他系上宝剑. 3.7442313487319936
我喜欢樱花。 5.270330276731428
可消费的源泉 3.5044504390318565
他存心捣乱. 5.6959477907088925
鹰捕食小鸟。 7.470267778113236
她两腿麻痹. 7.155236255276925
他膝盖酸痛。 6.966342943082118
她化妆太浓. 5.794382419129583
他外表平庸。 4.375509404627955
她擅长绘画。 7.094320254965929
他存心说谎。 4.300706245070174
他用钱慷慨。 6.757628123085006
勿孤注一掷。 7.926743112145054
他得了肺炎。 3.9111348639362973
我有点缺钙。 4.183348964358586
她骂他说谎。 5.454651966523031
你这个叛徒！ 4.40262005493814
他多么和气！ 2.1110324580833364
我的宝贝儿! 3.084644285386247
别那麽窝囊! 7.0186863240027115
你流鼻涕了! 5.318939752164319
别这么固执！ 4.044820620002469
她是小宝贝! 3.7626812012291566
让碟子控乾. 7.078423647417772
老太婆、老妪 8.511041845916349
杏仁能吃吗？ 6.446382607725802
谢谢您，先生。 4.548112102073901
啤酒走了气了。 4.816235510568312
把这本书给她。 3.0034174797139173
他唱最高音部。 3.453708247258426
也许下一次吧。 2.616495297886104
一切都会好的。 1.057837721415936
我有许多唱片。 3.1335866368389205
日子不好过啊。 1.5670839703941226
他不喜欢吃鱼。 3.65258346577793
很高兴认识你。 3.562237274272128
我坐在他旁边。 3.3055092254173672
他在她的旁边。 2.302748600573686
请把菜单给我。 3.8497967515952425
他刚请假走了. 3.570768597658933
我的电话坏了。 1.550431618530446
你的眼力不错。 1.6139078500596753
六除以二得三。 4.640074364226763
我确实得走了。 1.978531645929074
他跳上了桌子。 3.211308475568778
出现了新困难. 2.5496054768686065
他也学习汉语。 3.7758309891772512
他比我大两岁。 2.130491681630943
这对我正合适。 2.1655469319398506
这方便得多了。 1.8128793306895616
下周学校复课。 4.1234691776082215
我看你不应该。 1.5544228005138123
祝你生日快乐。 3.2695981008369657
你得等一等看。 1.5862374528827914
你过来试试看。 2.1502654757292134
他紧握她的手。 3.001658432526689
布已经打成包。 3.271528568544575
向你全家问好。 2.2560443320769394
这是常有的事。 0.2271529739626672
大家别同时说. 1.7435315986738331
我很想吃饺子。 3.881801232863694
我明天晚上来. 1.6372665354095304
我非常感谢您。 4.025854440320764
好像要下雨了。 2.416769104725674
她一直想成名。 2.5650368644319883
那匹马踢了我。 4.485984730249605
你看上去心虚。 2.6811594454958154
他昨天到达的。 1.6628789770196235
这梯子有八级。 4.115951190367788
我的记性很差。 1.7993987564959752
金钱不是一切。 2.0433413900049615
云层正在堆积。 4.979420247657913
人们叫她泼妇。 4.941866013913696
她和他订婚了。 3.172033281864934
他有一双套鞋。 3.407656565207624
祝你旅途愉快。 6.345536583622188
棉花容易着火。 5.197438572357214
祝您旅途愉快。 7.3674913313136265
灰狗跑得很快。 5.370117871838723
他计划去南美。 3.2788154682302704
我想存点儿钱。 3.4998877981472916
演出极为成功。 3.1533133274834597
窗户碎成碎片。 5.887135812052634
吸烟有害健康。 5.420801817356015
他去年入党了。 1.9871325430885207
请把电源关掉。 4.497169838308487
她在约克上学. 2.5960121800940144
警察负责执法。 5.380548909942355
饥饿引起犯罪。 7.398451708812733
车子毁了一半。 3.1802165728225233
黑天鹅很稀有。 5.124661002030713
不要践踏草地。 4.504590613604101
他在雪中漫步。 3.4480435141069137
我们忠于祖国。 3.42864250749259
瓶上标明有毒。 3.695362451817978
人生幸福易逝。 4.7660120752743325
爱情不分贫富。 3.6888379902942674
外面在下冰雹。 4.801356006571247
他有音乐天赋。 3.8383262800634625
猪是一种家畜。 3.780796379093374
请不要嘲笑他。 3.8874052249395064
城堡的墙很厚。 4.994291911257001
接着怎么样了? 3.9793872172128033
你打算怎么办? 4.880160950968829
我说清楚了吗? 4.34106666369086
你做什么工作？ 2.4520011739023815
我当然不答应! 2.700494542251853
猪已喂过了吗? 5.658227280619464
你懂挪威语吗？ 6.3853401773180245
你打算做什么? 4.555489002987912
这是谁的钢笔？ 2.7666878375556436
你要橘子水吗? 5.3806600359891235
我才不信你呢! 2.500955990217868
那个掸子很脏。 5.718332827420255
请问尊姓大名? 5.820126394230364
你觉得怎么样？ 2.9321317700117717
你赚了多少钱？ 3.6466567606962528
你喜欢香港吗？ 4.827434563795833
祝您新年快乐！ 4.310602555493176
明天上午行吗? 4.251376400794683
鱼通过鳃呼吸。 7.450254951856163
谁迟到谁倒霉！ 6.563798326054258
出国要多少钱？ 2.397560127821393
春天嫩芽初绽。 8.152655170687481
卸货需要多久？ 5.311826565018784
我感觉不舒服。 3.1903813040683033
他以写作为生。 1.9825612489259967
我记得很清楚。 3.248871370074802
这边请，夫人。 3.2227435900799932
比如说江西吧。 3.4353253421813577
我非常想念你。 2.9064531452827325
人人生而平等。 1.7898514936471628
他要我问候你。 1.7869002442036575
这儿不许讲话。 3.152454311544979
他没怎么听讲。 3.664372617207327
姓名请用大写. 4.122999618219531
湖面相当平静。 4.207630120683675
他故意不到会. 1.8604023819340512
他歪戴著帽子. 6.760234623277636
他们挥手告别. 3.411635405018309
他完全清醒了。 3.126209945072226
竹子是中空的。 1.9806469231895392
我要为此干杯。 2.69152219256771
理论上是如此。 2.027169068831462
他摔著了脑袋. 5.524585622486917
他几乎破产了。 3.2028168253879556
那匹马赢定了。 4.55867137094522
她独自哼着歌。 5.111128027550656
狗摇了摇尾巴。 5.976473087791561
我们互相拥抱。 4.29813276411371
我去我叔叔家。 3.1333668342672283
他不善于拼写。 3.9609738422805876
大量地，大批地 2.7283864424865953
三英尺为一码。 4.762648877943548
我们斜渡过河。 4.793532273670877
新矿正在开发. 2.6152667575915913
他老是打扰我. 2.695949479190652
松树是常青树。 4.476071771365
这张画挂歪了. 4.987503814987257
可变通的日程表 2.0039549382870163
醋中含有醋酸. 5.197909887366009
我们进展顺利. 2.7156057972789895
不要虚度时光。 2.739302768851992
一个假设的情形 2.0885699674134273
这本书很有趣。 2.900393719108088
她站得不太稳. 3.48812343616342
用叉子插土豆. 6.291829559003499
这是革新时期。 1.849594194497918
那绝对不要紧. 2.633468005080509
他冲入战场中。 2.9792411255261158
德语中有三性。 3.0871754884017477
你应该可怜他。 3.5615757804486563
水从孔中射出. 3.788744213516132
完全不能肯定。 2.810084374630968
实行一项新政策 2.8719397626100687
这朵花是雄花。 4.403068000449693
她喜欢摇滚乐。 5.894254605369888
酒吧对外营业. 3.54058295810664
群众高呼赞成. 5.013503603077517
水从洞口流出。 4.044721496445582
疼痛已在减轻。 4.877460772176256
我的牙刷掉毛. 4.374343941982282
控制逐渐加强. 5.058659764553212
一角等于十分。 3.0507852055176556
大风扫过平原。 3.7689592408788215
行动胜于空谈。 3.7924659992504317
蛇盘绕在树上。 5.537102714420037
去年玉米丰收。 4.46797707099126
他用香皂洗手。 5.357575021234972
这种材料防雨。 4.571577394655343
他用叉子叉肉. 4.547117988072003
狗露出了牙齿。 5.546661579541741
吸烟可致肺癌. 6.555267993862504
铁很容易氧化。 5.167063202814816
变形形状的扭曲 4.729240428192746
寒风掠过平原. 5.607361301984348
粥有益于消化。 4.320420015322156
伤口渐渐愈合。 5.814128762860378
步兵防守甚佳。 6.383606410760024
物价渐趋稳定. 5.422452996089497
太阳驱散了雾。 6.063691794677837
法律禁止盗窃。 7.057023330194525
看来你在撒谎。 4.126737826871263
他用水泥砌砖. 6.647363592855751
请将香烟熄灭. 7.298618196729066
商品交易兴旺. 5.273735773686305
他们跪拜诸神。 5.972075790732212
雄鹰展开双翅。 6.882992890672444
显然他在撒谎. 4.871252468551511
远处雷声隆隆。 6.035013847447864
敌人狼狈撤退。 8.066773370787924
伤口仍在渗血。 5.233204868565046
那一击妙极了! 3.796157322176782
多高大的树哇! 3.158645958591343
以无穷数乘y. 6.880746825224538
宽为80厘米. 6.957319299950559
秘密地；偷偷地 5.924443476781832
这到底是什么? 3.38408895887558
他显得很憔悴。 6.642524305869461
注意你的浮子！ 2.74430777191386
你绝对有把握? 4.535722128224698
结实的；强壮的 3.1229989076435487
蜜蜂蜇得很疼. 8.397868393524348
这显然是敲诈! 4.66199212998476
一定有误会了! 2.0196380394480613
谁将赔偿损失？ 6.376822888710631
我不喜欢体操. 3.0975490497455525
你真是太好了。 1.326971187848983
我没有意识到。 1.741880451031129
地理试题很难. 3.2571224052239316
祝你一路平安。 3.24277270901036
社论的中心内容 2.14376523967222
她难得看电影. 3.1745515636627673
请跟我说实话。 3.0604959235353135
他正在上初中。 1.7120872714209128
他当上了省长. 1.7666503024207643
他口试不及格. 2.8467737297934192
是的，肯定的。 1.3277959896664981
别胡说八道了。 3.795392431816559
我们即将动身. 2.3388360259700747
我们刚刚订婚. 4.11991649265746
船已接近陆地. 4.5174587583817996
不顾他们的警告 2.222427562078231
随即紧随这之后 3.4099528839045092
他上下打量我。 1.6480021879871956
你可真有胆量. 2.9462817212281536
国庆节快到了。 2.618305089888551
她显得很自信. 3.0235538172894607
终于宣告和平。 3.707947605669183
你绝不能投降。 2.983411894164952
祝你一路顺风。 3.957662808714808
湖被树木环绕。 6.410554393912708
今年豆子丰收. 4.157757074707746
无疑这是真相。 2.6108864313843014
最好保持冷静。 3.977372599676478
他自称是诗人。 2.554460121485633
他将接受口试。 3.413295289899814
我将听天由命。 2.91650931998948
爱情是盲目的。 2.6017207141001464
哦，真不走运。 3.5108439885865437
他倚著一棵树. 6.917904867300134
这个把柄松了. 3.8188292856620265
这电池是废的. 2.788812772412818
酸能腐蚀金属. 6.564234033848255
他扯我的耳朵. 4.405763611425925
敌人被歼灭了. 5.363954972677888
受礼使人盲目。 4.624348107229942
他用拳头打我. 3.3184932373124596
燕子以虫为食. 4.6170114133106
我很喜爱纺纱. 5.284668717006888
他拐进了小巷。 4.571982811610376
悲哀不招自来。 4.528000923335924
高潮即将来到。 3.1832622621253606
旧房大都潮湿. 5.176584212159007
壁纸正在剥落. 5.962876768508941
夜间起风暴了. 3.799059025105784
城里谣言四起. 5.578391902070869
他经常患感冒。 4.237741175797993
他词汇很丰富。 5.40830971674314
他们并非同宗。 3.492081241265801
他经营餐饮业。 4.174364270305361
旗帜迎风飘扬。 8.362227464494751
谈判陷入僵局. 6.9211782534454755
她患神经衰弱. 5.765322381268497
墙上有条裂缝。 5.420693678830567
步兵防守甚佳. 6.383606410760024
四季循环交替。 6.586223103032296
该金属已锈蚀. 6.897433792349343
谈判陷入僵局。 6.9211782534454755
好书未必畅销。 5.181813535259401
把汤搅拌一下. 6.298177648116237
惭愧的，羞愧的 8.373251394477887
有些蘑菇有毒。 7.009417378795128
内阁定期开会. 3.650191817200657
在窑里烧制陶器 5.923117786601232
没有视频信号。 3.700842037204758
沟槽里都是泥. 5.23825870784696
松树不畏严寒。 6.515791164715605
苏珊心事重重。 5.132482574406808
用混凝土砌砖. 8.32186568327836
轮子安正了吗? 4.592798964627853
愿上帝保佑你！ 5.130964869145899
你觉得恶心吗？ 3.7014474562897917
你真让我恶心！ 2.8841390993843206
你要吃点瓜吗? 5.307678712539072
他竟然拒绝了！ 4.10872630031195
难怪你来晚了! 3.17656575966344
动物能思考吗? 4.965118274515426
你愿意帮忙吗？ 4.847674937855679
你在追求什么? 4.244402408477079
他是理科硕士。 3.7492061184080043
飞快地；迅速地 4.828276946305252
侏儒身材矮的人 6.557291151528947
她的功课行吗? 4.479531317250377
黑夜转瞬而至. 5.3802671402395745
基本特征；本性 3.80925388924242
祝您一路平安！ 4.264727456701799
他完全是胡说！ 2.6172583250488586
你想怎样兑换？ 4.730028754353306
祝你一路顺风！ 3.957662808714808
难怪他这麽累! 5.277267876423906
她舔湿了嘴唇. 7.4848618634166115
他们住在内地. 1.7708170170561033
我只需要半数. 2.853789983246095
他加快了步子。 2.211522878014172
我乐意和你去。 1.8511833494368375
那是非法集会。 2.321094665209962
音乐开始播放。 4.554531119839098
站不住脚的假设 3.30647812017709
就跟往常一样。 3.1892918387857137
她正想得出神。 2.802594460162851
羊毛是雪白的。 3.5734012649240583
他假装在爬山。 4.368449150278288
当心别喝多了. 2.879142971183562
你宽宽大衣吧. 3.9900009608715337
时间就是金钱。 2.0721742510579304
蛋糕发起来了。 3.4251543501144894
她的记性很好. 1.7220771789948586
多保重。再见。 3.3639355574009286
我们绝少外出. 2.456639512123381
水的密度是1。 2.7304382606569177
逼迫逼迫的行为 3.0933386233274263
他伸手去拿枪. 4.9038998662399536
衬衫一律九折. 7.346703278114433
今天天气晴朗。 5.415942293268223
干沙吸收水份。 5.1310608508248805
他很少吃早餐。 4.069466504016134
人的本性难移. 2.0976198070784804
感谢你的邀请。 3.5876530922289547
公告某人为小偷 3.255412121358809
这药没有效力。 2.461707530300586
我正采集消息。 3.6353326953771727
肺是呼吸器官。 5.6067679991324795
略微超重了点。 3.702124649328347
街上有人闹事. 2.8750520587852364
人民反对专制。 2.6086564070664338
中性的电路元件 1.9215147849738443
终点已经在望。 2.98577590965607
试用的照片印相 3.3656903180657096
他以全票当选. 2.875906156040486
他们互相争吵。 4.627043270378344
她在剧团工作。 3.0677077128181978
比赛因雨延期。 4.613600823081477
村庄在河对岸。 4.943074163643587
鸟有飞的本能. 2.410020150880321
开始供不应求。 3.0859516970491683
有警方管执法. 3.262670988355339
秋收即将开始。 4.292423180588976
她在埋头读书. 4.702091173676955
国王勃然大怒。 4.626001583133373
一切都毁灭了. 4.100338730270124
公牛怒吼起来. 5.255668569326367
炸药是爆炸物. 4.766407927639641
细绳上悬的珠子 4.917994685169035
我不喜欢孤独。 4.018518582168603
盐在水中溶解. 4.322506462536566
这灯泡不亮了. 3.6042955785814783
天色灰蒙蒙的。 3.9174385685123667
油漆正在剥落。 6.0048006462516526
那时正在打仗。 3.5389552595070697
大量的财政赤字 3.5985457604707705
不要崇拜财富。 5.125074753418708
他隐藏了一年. 2.7863208816503047
设备中有故障. 3.6454825235063595
手术不能延缓。 3.878784740474565
他厌倦了享乐。 5.490948726727524
室内一片漆黑. 5.295449188034553
这水不宜饮用。 3.408074806703546
乐曲接近高潮。 4.951305557715244
成功来自勤奋。 4.3917202113903215
敌人被迫撤退。 6.029102047499688
潮水正在高涨。 3.7856368507225184
雇会计划得来. 3.9623559630719924
遍地野草丛生. 6.085233192132861
耕者正在耕田。 4.465063093730365
河道塞满了泥。 4.9887277966342936
鲜花到处盛开。 4.4011278734459935
垂柳迎风欢笑。 6.982175779817229
这水龙头好拧. 4.60214937261744
假冒的，伪造的 5.196655409957003
她痛苦地呻吟. 7.5006484071481765
他点燃了雪茄。 5.307393743745109
呕吐呕吐的行为 4.023181835746563
镜子是椭圆的。 4.694795587825489
把锤子扔给我. 5.385173659508268
我们追赶窃贼. 5.997349679153459
你在教唆偷窃. 6.61142116725485
他正在剥豌豆。 6.465950628334351
赌博把他毁了. 4.799016580816193
他气得直跺脚. 5.664172796135858
不值得我去乞求 3.530946735470444
他被他们讥笑。 5.211350659778084
她是个好伴侣. 3.889299871395778
这是面凸面镜。 4.205426920685106
她毫无幽默感。 6.091855251424803
橡皮球弹力好. 5.5831198186007
眼炎眼睛的发炎 3.90426008771972
他事事阻挠我。 4.791226340390708
他已潜逃出境. 4.630054494053901
叛变被镇压了。 5.079196226034476
他总是在埋怨。 3.7811562748045375
和尚都剃光头. 5.331388342969973
她耸了耸肩膀. 7.145964859550276
地上满是蚂蚁. 5.578065903951085
经济正在停滞。 4.296886228007629
水含有氢和氧。 5.390399940967484
被告被控偷窃。 6.559093696431336
你不应当旷课。 4.481541002131742
那鸟展翅飞翔. 7.010446662513136
别怠慢了客人。 4.358085880103609
船帆随风摆动. 6.407613941052968
禁止煤炭输出。 6.772036125699341
愿您早日康复！ 5.222695819713174
请勿践踏草坪。 9.177910360405388
发愁於事无补. 6.007526990065916
爆竹啪啪地响。 7.324086893775139
溪流十分清澈。 6.709452222038237
那孩子真丢人! 3.776530188888195
钝剪刀剪不齐. 7.82123172794919
你会开车床吗? 4.543793632281115
局势真惊人哪! 4.3301394709226955
马上报告校长! 3.566084956000495
小心那个台阶! 3.228077100195513
你去过故宫吗？ 4.155037559053149
别七嘴八舌的！ 6.275307985439486
美国有多少州? 3.786989785412217
我的钢笔是新的。 1.9992409492258574
这对我太合适了。 1.8508866073206036
是的，当然可以。 0.5740082479737936
他的帽子没戴正. 3.440753289806473
祝你下一次好运。 2.682290321633346
我每天早上刮脸. 4.089161105032446
我把袜子穿破了. 4.098287918780187
现在五点差一刻。 3.57622494180945
迟到总比不到好。 2.8009342301009283
我知道那种感觉。 2.6531494349631046
她有着细长的腿。 2.6919851917385316
农作物需要雨水。 3.6929894872140636
你只是说说而已。 1.6809442852262961
有了它真是方便。 1.8191907439434587
他发烧满脸通红. 4.388321770199511
我在街上遇到他。 2.1055268885742677
你应该去看医生。 2.706121793935658
这星期他会很忙。 2.9451475928064355
我的数学不太好。 0.9388549028622535
那部影片很叫座。 4.00486542388996
我的表慢五分钟。 3.116727983749321
我教她骑自行车。 3.245752313251373
这只是时间问题。 1.898020046062605
这孩子身上发烧. 2.9544239499378904
她是工业设计师。 2.6242658455369536
我们确信能胜利。 2.9090851287826354
她总穿着黑衣服。 4.698597840065823
我将等到四点钟。 3.164174152108572
你把帽子戴反了。 4.1634793336427265
她喜欢各种运动。 3.783594503943881
马在路上小跑着。 2.8353587184301574
我看到他就高兴。 1.853691471849757
他有早起的习惯。 2.6510551989684714
认识从实践开始。 4.321707894486671
老人快步走开了。 2.3997795609472377
只剩下一听肉了。 3.532557605988565
医生一会儿就到。 1.9366632693446135
我的日语相当差。 2.2151064885041336
从前有一个公主. 1.344176242617415
我只想说对不起。 1.4076028926059152
教堂在学校附近。 4.239298733435881
她正找电灯开关。 3.9765694424346023
我深爱我的祖国。 2.269794368808384
这二人一见钟情。 2.6887969837893237
他的梦想实现了。 1.500641968439517
我开始执行计划。 3.3267805541116644
我编了一个花环。 2.267056531721785
金钱买不来幸福。 3.636286648563626
我们都帮忙收割。 4.249217465523216
她从梯子上下来. 3.0380244320122856
握手时软弱无力。 4.515911321882051
我的鞋底都断了。 2.273069984602756
这孩子冷得发抖。 3.92228083977664
他似乎不愿离去。 3.8628205881587476
请把字典递给我。 4.8292165051415665
这房子又冷又湿。 4.246276739694807
学英文是值得的。 1.8394093732088237
吸烟对健康有害。 4.822598930294092
这些话毫无意义。 3.7530059463837446
他正沿海边走去。 4.042846796342822
他们用卡车运煤。 3.6454044751999604
疼痛越来越剧烈。 5.692941298105765
那种声音很刺耳。 4.884389882864475
他划船渡过湖面。 4.946369364778242
秋天时叶子变黄。 4.2035135722197055
再见，旅途愉快。 6.243167200309358
在米饭上撒点盐. 4.933884348247851
人们正排队买票。 3.3871855365894916
他一紧张就结巴。 3.1627466050244095
月球绕地球运行。 3.7590758222401135
大蕉类似于香蕉。 5.295650169759263
探照灯扫过天空。 5.4132103891124
他渴望回到故乡。 4.809374409289042
孩子们盼望放假. 4.9027564647796495
桌上有个水果盘。 3.102149823452308
山顶上终年积雪。 4.45206838787869
哦，也许我错了。 2.902200051353212
他渴望拥有权力。 4.311991495252165
吵闹声使他烦躁。 6.78495030671224
青蛙跳进了沟里。 5.60889281717877
父辈应当被尊重。 5.159562602131551
真是倒霉的日子。 2.784367930028509
她匆匆赶往机场。 5.282231759024697
她一辈子搞戏剧。 4.9436156067651496
我喜欢戴银首饰。 5.303621788304454
炮兵部署在西边. 5.041795052367618
有炸鸡肉作晚餐。 5.204406562486483
他们衷心欢迎他。 4.6046274727675325
金属遇热则膨胀。 6.869908463637348
鼓声平稳而缓慢。 5.716098190751744
汗从毛孔中渗出. 5.620755180545814
牛奶可制成凝乳。 5.5175101817354815
空气中烟雾弥漫。 6.456134383386143
他发誓永远爱她。 4.715027065383694
尸体躺在血泊中. 5.576162425352116
花发出一阵幽香。 4.412650568612058
世界上有七大洲。 3.5443874371244704
水由氢和氧组成。 4.999002811058794
多可爱的婴儿啊! 3.4397232992928224
我看上去怎么样？ 2.112756950570187
多么恶劣的天气! 3.6574339481542424
我能试穿一下吗？ 2.8837414296632886
他下班回家了吗？ 2.5584149360287185
喔！多累的一天！ 3.179254467614115
你的约会怎么样？ 2.0415542599023055
我最讨厌累活儿! 4.717002786778252
你看我该怎么办? 3.8577397815663588
你认为你能来吗？ 2.2442562103204935
请问我搞对了吗? 4.182839606010667
对不起；请原谅。 3.843273762355217
请马上离开这儿! 3.3516763421397258
出去吃晚餐如何？ 3.924517381492578
她拍落几绺头发. 6.076042485382583
你们有空房间吗？ 2.7635278737016407
我不愿再见到你！ 2.1243772688620055
你去哪里度假了？ 2.9684728489437546
祝大家新年快乐! 3.09824054963385
你会说什么语言？ 2.9748358286495105
